"Entidade";"Data Pagto";"Tipo Pessoa";"CPF/CNPJ";"Nome Favorecido";"Processo";"Descrição da Despesa";"NF/Documento";"Valor Bruto(em R$)";"Valor Retido(em R$)";"Valor Líquido(em R$)"
"EPTC";"03/05/2017";"CNPJ";"7977027000188";"CART PRINT INDUSTRIA DE EMBALAGENS LTDA.";"O.C:105498";"OUTRAS ENTRADAS";"17090";"250,00";"0,00";"250,00"
"EPTC";"03/05/2017";"CNPJ";"92959600000280";"ESCOLA TECNICA JOSE CESAR DE MESQUITA";"CON:36/2015";"JOVEM APRENDIZ";"4";"55.293,74";"0,00";"55.293,74"
"EPTC";"04/05/2017";"CNPJ";"15616221000166";"DENIZIO PIRES CORREA";"CON:19/2012";"RECOLHIMENTO DE ANIMAIS";"78";"19.331,42";"386,62";"18.944,80"
"EPTC";"05/05/2017";"CNPJ";"8606524000132";"PROTEPAR AR CONDICIONADO LTDA";"CON:17/2012";"MANUTENCAO E CONSERVACAO";"133";"12.286,47";"2.537,14";"9.749,33"
"EPTC";"05/05/2017";"CNPJ";"7161152000115";"G.P.A TREINAMENTO F. PERSONALIZADO LTDA.";"CON:16/2012";"OUTROS SERVICOS PRESTADOS PJ";"77";"3.433,65";"147,99";"3.285,66"
"EPTC";"05/05/2017";"CNPJ";"88001086000118";"ADM DE IMÓVEIS CERTA (OLINDA B. HENKE T";"CON:5/2011";"ALUGUEIS";"4";"8.517,21";"1.171,76";"7.345,45"
"EPTC";"05/05/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"4";"16.965,07";"0,00";"16.965,07"
"EPTC";"05/05/2017";"CNPJ";"92568856000186";"GUSTAVO Z. GRAPIGLIA-ADM E PART LTDA";"CON:18/2011";"ALUGUEIS";"4";"36.267,41";"0,00";"36.267,41"
"EPTC";"05/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"758573";"719.694,82";"0,00";"719.694,82"
"EPTC";"05/05/2017";"CNPJ";"91481432000206";"IMUNOSUL DISTR. DE VACINAS E PROD. MEDIC";"O.C:105632";"MATERIAL MEDICO E FARMACEUTICOS";"10849";"8.050,00";"0,00";"8.050,00"
"EPTC";"05/05/2017";"CNPJ";"92691336000166";"CREDITO REAL (CONSTRUTORA SCORZA LTDA)";"CON:29/2006";"ALUGUEIS";"4";"11.419,86";"0,00";"11.419,86"
"EPTC";"05/05/2017";"CNPJ";"34028316002661";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRA";"CON:10/2012";"CORREIOS, CONDUCAO, MALOTE";"508815";"13.984,79";"0,00";"13.984,79"
"EPTC";"05/05/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:21/2016";"MANUTENCAO E CONSERVACAO";"197";"250,00";"51,63";"198,37"
"EPTC";"05/05/2017";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:18275";"MATERIAL DE LIMPEZA";"16741";"195,00";"0,00";"195,00"
"EPTC";"05/05/2017";"CNPJ";"92828219000100";"NELSON MALTZ ENGENHARIA E CONSTRUCOES";"CON:26/2006";"ALUGUEIS";"4";"40.347,17";"0,00";"40.347,17"
"EPTC";"05/05/2017";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:19/2015";"SERVICOS DE INFORMATICA";"18";"3.886,85";"316,76";"3.570,09"
"EPTC";"05/05/2017";"CNPJ";"2942179000121";"MATIZ IND DE PLACAS DE SINALIZACAO LTDA";"CON:2/2014";"MATERIAL DE SINALIZACAO VIARIA";"847";"5.680,00";"0,00";"5.680,00"
"EPTC";"05/05/2017";"CNPJ";"2942179000121";"MATIZ IND DE PLACAS DE SINALIZACAO LTDA";"CON:2/2014";"MATERIAL DE SINALIZACAO VIARIA";"848";"5.680,00";"0,00";"5.680,00"
"EPTC";"05/05/2017";"CNPJ";"2942179000121";"MATIZ IND DE PLACAS DE SINALIZACAO LTDA";"CON:2/2014";"MATERIAL DE SINALIZACAO VIARIA";"849";"5.873,12";"0,00";"5.873,12"
"EPTC";"05/05/2017";"CNPJ";"2942179000121";"MATIZ IND DE PLACAS DE SINALIZACAO LTDA";"CON:2/2014";"MATERIAL DE SINALIZACAO VIARIA";"850";"5.680,00";"0,00";"5.680,00"
"EPTC";"05/05/2017";"CNPJ";"2942179000121";"MATIZ IND DE PLACAS DE SINALIZACAO LTDA";"CON:2/2014";"MATERIAL DE SINALIZACAO VIARIA";"851";"6.475,20";"0,00";"6.475,20"
"EPTC";"08/05/2017";"CNPJ";"5591590000198";"RIBCO DO BRASIL IMP. E EXP. LTDA -EPP";"O.C:104646";"OUTRAS DESPESAS";"1751";"1.733,74";"0,00";"1.733,74"
"EPTC";"08/05/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"53";"464,45";"0,00";"464,45"
"EPTC";"08/05/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"8226482";"155,01";"0,00";"155,01"
"EPTC";"08/05/2017";"CNPJ";"15321819000128";"AGENOR & SILVIO TRANSPORTES LTDA";"CON:11/2015";"LOCACAO DE VEICULOS";"32";"3.554,28";"99,16";"3.455,12"
"EPTC";"09/05/2017";"CNPJ";"3506307000157";"TICKET SOLUÇÕES HDFGT S.A.";"CON:25/2016";"MANUTENCAO DE VEICULOS";"22593876";"72.490,36";"0,00";"72.490,36"
"EPTC";"09/05/2017";"CNPJ";"89846356000154";"RADIO TAXI GAUCHA";"CON:20/2013";"CORREIOS, CONDUCAO, MALOTE";"74393";"2.984,64";"0,00";"2.984,64"
"EPTC";"09/05/2017";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:22/2015";"EQUIPAMENTOS DE INFORMATICA";"27490";"26.590,08";"0,00";"26.590,08"
"EPTC";"09/05/2017";"CNPJ";"92739606000161";"LBF-ENGENHARIA E SERVICOS LTDA.";"CON:15/2016";"MANUTENCAO E CONSERVACAO PREDIAL";"40";"63.908,46";"13.908,46";"50.000,00"
"EPTC";"10/05/2017";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:10/2016";"OUTRAS DESPESAS";"314";"325,00";"16,25";"308,75"
"EPTC";"10/05/2017";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:10/2016";"OUTRAS DESPESAS";"324";"325,00";"16,25";"308,75"
"EPTC";"10/05/2017";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:10/2016";"OUTRAS DESPESAS";"325";"325,00";"16,25";"308,75"
"EPTC";"10/05/2017";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:10/2016";"OUTRAS DESPESAS";"326";"325,00";"16,25";"308,75"
"EPTC";"10/05/2017";"CNPJ";"92739606000161";"LBF-ENGENHARIA E SERVICOS LTDA.";"CON:15/2016";"MANUTENCAO E CONSERVACAO PREDIAL";"40";"55.767,64";"13.908,46";"41.859,18"
"EPTC";"10/05/2017";"CNPJ";"2217890000113";"SILVEIRA E FRAGA LTDA.";"CON:21/2013";"LOCACAO DE VEICULOS";"30";"7.391,58";"283,84";"7.107,74"
"EPTC";"10/05/2017";"CNPJ";"13624934000146";"MZ SEGURANÇA PRIVADA LTDA.";"CON:26/2015";"SERVICO DE VIGILANCIA";"208";"256.022,05";"49.028,22";"206.993,83"
"EPTC";"10/05/2017";"CNPJ";"7044304000108";"EXPERTISE SOLUCOES FINANCEIRAS LTDA";"CON:23/2016";"COMBUSTIVEL E LUBRIFICANTES";"5562";"80.400,97";"0,00";"80.400,97"
"EPTC";"10/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"758574";"38.910,28";"0,00";"38.910,28"
"EPTC";"10/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"758586";"151,84";"0,00";"151,84"
"EPTC";"10/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"758600";"25.148,97";"0,00";"25.148,97"
"EPTC";"10/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"758601";"6.205,59";"0,00";"6.205,59"
"EPTC";"10/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"760626";"113,88";"0,00";"113,88"
"EPTC";"10/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"760627";"16.639,68";"0,00";"16.639,68"
"EPTC";"10/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"760634";"202,46";"0,00";"202,46"
"EPTC";"10/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"767737";"759,22";"0,00";"759,22"
"EPTC";"10/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"767791";"759,22";"0,00";"759,22"
"EPTC";"10/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"768293";"101,23";"0,00";"101,23"
"EPTC";"10/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"780929";"3.896,40";"0,00";"3.896,40"
"EPTC";"10/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"808028";"446,94";"0,00";"446,94"
"EPTC";"10/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"808031";"1.822,14";"0,00";"1.822,14"
"EPTC";"12/05/2017";"CNPJ";"8517489000185";"TRTW INFORMATICA LTDA";"CON:16/2014";"SERVICOS MANUTENCAO REDE/MICRO";"13";"1.974,20";"160,89";"1.813,31"
"EPTC";"12/05/2017";"CNPJ";"73675332000140";"RUA SISTEMA AUTOMATIZADOS LTDA";"CON:14/2012";"MATERIAL DE EXPEDIENTE";"160";"2.816,83";"103,39";"2.713,44"
"EPTC";"12/05/2017";"CNPJ";"82646332000102";"PERKONS S/A";"CON:8/2015";"LOCACAO DE EQUIPAMENTOS";"2290";"280.000,00";"0,00";"280.000,00"
"EPTC";"12/05/2017";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"41";"1.280,69";"0,00";"1.280,69"
"EPTC";"12/05/2017";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"42";"8.343,20";"0,00";"8.343,20"
"EPTC";"15/05/2017";"CNPJ";"87096616000196";"UNIMED PORTO ALEGRE SOCIEDADE COOPERATIV";"CON:23/2013";"PLANO DE SAUDE";"209509";"646.633,40";"0,00";"646.633,40"
"EPTC";"15/05/2017";"CNPJ";"8606524000132";"PROTEPAR AR CONDICIONADO LTDA";"CON:17/2012";"MANUTENCAO E CONSERVACAO";"159";"1.082,16";"223,46";"858,70"
"EPTC";"15/05/2017";"CNPJ";"17096846000170";"MICROS E GIGAS INFORMATICA LTDA";"O.C:105383";"OUTRAS ENTRADAS";"1380";"190,70";"0,00";"190,70"
"EPTC";"15/05/2017";"CNPJ";"14784795000180";"GIGA MATERIAIS ELETRICOS LTDA";"O.C:105550";"OUTRAS ENTRADAS";"2324";"286,00";"0,00";"286,00"
"EPTC";"15/05/2017";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:8/2016";"SERVICOS DE INFORMATICA";"24";"4.900,00";"399,35";"4.500,65"
"EPTC";"16/05/2017";"CNPJ";"34028316002661";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRA";"CON:10/2012";"CORREIOS, CONDUCAO, MALOTE";"517205";"11.303,99";"0,00";"11.303,99"
"EPTC";"16/05/2017";"CNPJ";"15616221000166";"DENIZIO PIRES CORREA";"CON:19/2012";"RECOLHIMENTO DE ANIMAIS";"79";"18.700,17";"374,00";"18.326,17"
"EPTC";"16/05/2017";"CNPJ";"90180605000102";"GENTE SEGURADORA S.A";"CON:24/2013";"SEGURO DE VIDA";"137036";"7.009,00";"0,00";"7.009,00"
"EPTC";"16/05/2017";"CNPJ";"82646332000102";"PERKONS S/A";"CON:8/2015";"LOCACAO DE EQUIPAMENTOS";"2290";"127.196,65";"0,00";"127.196,65"
"EPTC";"16/05/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:37/2015";"SERVICOS DE INFORMATICA";"44157";"434,89";"0,00";"434,89"
"EPTC";"16/05/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:23/2014";"SERVICOS DE INFORMATICA";"44158";"52,50";"0,00";"52,50"
"EPTC";"16/05/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"44159";"16.264,00";"0,00";"16.264,00"
"EPTC";"16/05/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"74888";"333,86";"0,00";"333,86"
"EPTC";"16/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"836878";"50,61";"0,00";"50,61"
"EPTC";"16/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"836881";"446,94";"0,00";"446,94"
"EPTC";"16/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"836882";"206,28";"0,00";"206,28"
"EPTC";"17/05/2017";"CNPJ";"83413591000318";"DICAPEL PAPEIS E EMBALAGENS LTDA";"O.C:104630";"MATERIAL DE CONSUMO";"113405";"3.197,00";"0,00";"3.197,00"
"EPTC";"18/05/2017";"CNPJ";"5828337000105";"ATENTO SERVICE E LOGISTICA LTDA";"CON:8/2013";"SERVICO DE GUINCHO";"408";"8.467,68";"423,38";"8.044,30"
"EPTC";"19/05/2017";"CNPJ";"8829940000108";"GABRIELA TORRES RAUBER";"O.C:104660";"MATERIAL DE LIMPEZA";"10205";"177,12";"0,00";"177,12"
"EPTC";"19/05/2017";"CNPJ";"17253781000129";"IWR COMERCIO E SERVIÇOS LTDA.";"O.C:105367";"MATERIAL DE CONSUMO";"1067";"13.400,00";"0,00";"13.400,00"
"EPTC";"19/05/2017";"CNPJ";"3506307000157";"TICKET SOLUÇÕES HDFGT S.A.";"CON:25/2016";"MANUTENCAO DE VEICULOS";"22914916";"60.104,39";"0,00";"60.104,39"
"EPTC";"19/05/2017";"CNPJ";"11755631000137";"IDEOTEC COMÉRCIO E MANUTENÇÃO LTDA ME";"O.C:105422";"OUTRAS ENTRADAS";"2192";"9.242,90";"0,00";"9.242,90"
"EPTC";"19/05/2017";"CNPJ";"10870885000133";"SMC SERVIÇOS MÉDICOS E CONSULTORIAS LTDA";"O.C:105459";"OUTRAS ENTRADAS";"742";"10.800,00";"664,20";"10.135,80"
"EPTC";"19/05/2017";"CNPJ";"13303289000160";"SPR BATERIAS COMERCIO E IMPORTAÇÃO LTDA.";"O.C:105407";"OUTRAS ENTRADAS";"3359";"15.000,00";"0,00";"15.000,00"
"EPTC";"19/05/2017";"CNPJ";"9338999000158";"SHOW PRESTADORA DE SERV. DO BRASIL LTDA";"CON:14/2014";"MONITORAMENTO GPS";"1066";"165.340,41";"3.306,80";"162.033,61"
"EPTC";"19/05/2017";"CNPJ";"4463885000116";"LT COMERCIAL LTDA";"CON:13/2016";"LOCACAO DE EQUIPAMENTOS";"1282";"750,80";"0,00";"750,80"
"EPTC";"19/05/2017";"CNPJ";"88020102000110";"DIGICON S/A CONTROLE ELET.PARA MECAN.";"CON:16/2013";"MAQUINAS E EQUIPAMENTOS";"1532";"17.824,14";"0,00";"17.824,14"
"EPTC";"19/05/2017";"CNPJ";"45985371000108";"3M DO BRASIL LTDA.";"O.C:105215";"MATERIAL DE SINALIZACAO VIARIA";"112145";"12.062,00";"0,00";"12.062,00"
"EPTC";"22/05/2017";"CNPJ";"88664000154";"DZL DISTRIBUIDORA ZANATA LTDA.";"O.C:104607";"MATERIAL DE LIMPEZA";"25466";"1.481,50";"0,00";"1.481,50"
"EPTC";"22/05/2017";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:2/2016";"PROCEMPA";"538801";"345.615,49";"0,00";"345.615,49"
"EPTC";"22/05/2017";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:2/2016";"PROCEMPA";"538802";"2.470,29";"0,00";"2.470,29"
"EPTC";"22/05/2017";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:2/2016";"PROCEMPA";"573";"8.805,60";"0,00";"8.805,60"
"EPTC";"22/05/2017";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:2/2016";"PROCEMPA";"574";"327.470,94";"0,00";"327.470,94"
"EPTC";"22/05/2017";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:2/2016";"PROCEMPA";"575";"2.986,05";"0,00";"2.986,05"
"EPTC";"22/05/2017";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:2/2016";"PROCEMPA";"540237";"8.991,14";"0,00";"8.991,14"
"EPTC";"22/05/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:9/2014";"MANUTENCAO E CONSERVACAO";"265";"3.330,00";"637,70";"2.692,30"
"EPTC";"22/05/2017";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:18275";"MATERIAL DE LIMPEZA";"16902";"458,00";"0,00";"458,00"
"EPTC";"22/05/2017";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:18275";"MATERIAL DE LIMPEZA";"16903";"2.689,70";"0,00";"2.689,70"
"EPTC";"22/05/2017";"CNPJ";"93315190000117";"ELISEU KOPP E CIA LTDA";"CON:19/2016";"LOCACAO DE EQUIPAMENTOS";"271";"172.047,38";"8.602,37";"163.445,01"
"EPTC";"22/05/2017";"CNPJ";"93315190000117";"ELISEU KOPP E CIA LTDA";"CON:19/2016";"LOCACAO DE EQUIPAMENTOS";"190";"188.518,99";"9.425,95";"179.093,04"
"EPTC";"22/05/2017";"CNPJ";"93315190000117";"ELISEU KOPP E CIA LTDA";"CON:19/2016";"LOCACAO DE EQUIPAMENTOS";"250";"163.284,52";"8.164,23";"155.120,29"
"EPTC";"22/05/2017";"CNPJ";"2726274000198";"ALCEO CARLESSO ME";"CON:3/2014";"MANUTENCAO E CONSERVACAO";"329";"926,51";"25,85";"900,66"
"EPTC";"22/05/2017";"CNPJ";"10807173000170";"MEDPOA COMERCIO DE MATERIAL HOSPITALAR";"O.C:105313";"MATERIAL MEDICO E FARMACEUTICOS";"13123";"184,20";"0,00";"184,20"
"EPTC";"22/05/2017";"CNPJ";"8829940000108";"GABRIELA TORRES RAUBER";"O.C:104660";"MATERIAL DE LIMPEZA";"10212";"4.082,40";"0,00";"4.082,40"
"EPTC";"22/05/2017";"CNPJ";"11936827000128";"RGC PERICIAS CONTABEIS LTDA";"CON:15/2013";"OUTROS SERVICOS PRESTADOS PJ";"33";"1.040,09";"115,96";"924,13"
"EPTC";"22/05/2017";"CNPJ";"7161152000115";"G.P.A TREINAMENTO F. PERSONALIZADO LTDA.";"CON:16/2012";"OUTROS SERVICOS PRESTADOS PJ";"95";"2.796,05";"120,51";"2.675,54"
"EPTC";"22/05/2017";"CNPJ";"82646332000102";"PERKONS S/A";"CON:8/2015";"LOCACAO DE EQUIPAMENTOS";"2352";"406.671,82";"0,00";"406.671,82"
"EPTC";"22/05/2017";"CNPJ";"1844768000104";"AMBIENTUUS TECNOLOGIA AMBIENTAL LTDA";"CON:7/2016";"OUTROS SERVICOS PRESTADOS PJ";"11101";"220,00";"10,23";"209,77"
"EPTC";"22/05/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"1612";"858,20";"0,00";"858,20"
"EPTC";"23/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"866499";"154,71";"0,00";"154,71"
"EPTC";"23/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"866502";"154,71";"0,00";"154,71"
"EPTC";"23/05/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"866742";"343,80";"0,00";"343,80"
"EPTC";"24/05/2017";"CNPJ";"87339347000141";"METALICA INDUSTRIA E COM. DE METAIS LTDA";"O.C:105259";"MANUTENCAO E CONSERVACAO";"1955";"868,00";"0,00";"868,00"
"EPTC";"24/05/2017";"CNPJ";"7755348000138";"VASLER COMÉRCIO E SERVIÇOS DE LIMPEZA LT";"CON:33/2015";"LOCACAO DE VEICULOS";"707";"7.250,00";"1.160,00";"6.090,00"
"EPTC";"24/05/2017";"CNPJ";"17184211000124";"I.L. MENDES JUNIOR - MENDES & PARS ME";"O.C:105512";"OUTRAS ENTRADAS";"1624";"1.149,87";"0,00";"1.149,87"
"EPTC";"24/05/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"1705";"858,20";"0,00";"858,20"
"EPTC";"26/05/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"1676";"16.165,59";"1.721,65";"14.443,94"
"EPTC";"26/05/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"1677";"2.599,42";"276,83";"2.322,59"
"EPTC";"26/05/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"1678";"1.431,45";"152,43";"1.279,02"
"EPTC";"26/05/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"1679";"2.466,50";"262,70";"2.203,80"
"EPTC";"26/05/2017";"CNPJ";"8483147000191";"LEK SOLUÇÕES EM EVENTOS";"O.C:105559";"OUTRAS ENTRADAS";"255";"250,00";"0,00";"250,00"
"EPTC";"30/05/2017";"CNPJ";"116506001302";"PROFORTE S/A - TRANSPORTE DE VALORES";"CON:17/2016";"TRANSPORTE DE VALORES";"2469";"462,42";"44,62";"417,80"
"EPTC";"30/05/2017";"CNPJ";"17766803000154";"PATRICIA M. MULLER";"O.C:105470";"OUTRAS ENTRADAS";"12284";"25,70";"0,00";"25,70"
"EPTC";"31/05/2017";"CNPJ";"7977027000188";"CART PRINT INDUSTRIA DE EMBALAGENS LTDA.";"O.C:105498";"OUTRAS ENTRADAS";"17252";"125,00";"0,00";"125,00"
"EPTC";"31/05/2017";"CNPJ";"92959600000280";"ESCOLA TECNICA JOSE CESAR DE MESQUITA";"CON:36/2015";"JOVEM APRENDIZ";"5";"57.102,03";"0,00";"57.102,03"
"EPTC";"01/06/2017";"CNPJ";"3230856000141";"M.F. MACHADO SOARES";"O.C:105089";"MATERIAL DE EXPEDIENTE";"14417";"70,50";"0,00";"70,50"
"EPTC";"01/06/2017";"CNPJ";"92973791000154";"ADALBERTO O. DE SOUZA";"CON:32/2008";"ALUGUEIS";"5";"9.407,11";"1.715,67";"7.691,44"
"EPTC";"01/06/2017";"CNPJ";"92973791000154";"ADALBERTO O. DE SOUZA";"CON:1/2008";"ALUGUEIS";"5";"9.407,11";"1.715,67";"7.691,44"
"EPTC";"05/06/2017";"CNPJ";"92691336000166";"CREDITO REAL (CONSTRUTORA SCORZA LTDA)";"CON:29/2006";"ALUGUEIS";"5";"11.419,96";"0,00";"11.419,96"
"EPTC";"05/06/2017";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:10/2016";"OUTRAS DESPESAS";"363";"325,00";"16,25";"308,75"
"EPTC";"05/06/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:21/2016";"MANUTENCAO E CONSERVACAO";"266";"250,00";"54,13";"195,87"
"EPTC";"05/06/2017";"CNPJ";"23334784000190";"DIEGO RUPERTI ROCHA - ME";"O.C:105145";"OUTRAS ENTRADAS";"1837";"615,60";"0,00";"615,60"
"EPTC";"05/06/2017";"CNPJ";"23334784000190";"DIEGO RUPERTI ROCHA - ME";"O.C:105145";"OUTRAS ENTRADAS";"1838";"923,40";"0,00";"923,40"
"EPTC";"05/06/2017";"CNPJ";"1844768000104";"AMBIENTUUS TECNOLOGIA AMBIENTAL LTDA";"CON:7/2016";"OUTROS SERVICOS PRESTADOS PJ";"712476";"220,00";"10,23";"209,77"
"EPTC";"05/06/2017";"CNPJ";"88001086000118";"ADM DE IMÓVEIS CERTA (OLINDA B. HENKE T";"CON:5/2011";"ALUGUEIS";"5";"8.599,52";"1.171,76";"7.427,76"
"EPTC";"05/06/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"1154";"429,10";"0,00";"429,10"
"EPTC";"05/06/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"1295";"429,10";"0,00";"429,10"
"EPTC";"06/06/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"64";"464,45";"0,00";"464,45"
"EPTC";"06/06/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"5";"16.965,07";"0,00";"16.965,07"
"EPTC";"06/06/2017";"CNPJ";"13624934000146";"MZ SEGURANÇA PRIVADA LTDA.";"CON:26/2015";"SERVICO DE VIGILANCIA";"214";"58.434,68";"48.434,68";"10.000,00"
"EPTC";"07/06/2017";"CNPJ";"89846356000154";"RADIO TAXI GAUCHA";"CON:20/2013";"CORREIOS, CONDUCAO, MALOTE";"74487";"2.514,99";"0,00";"2.514,99"
"EPTC";"07/06/2017";"CNPJ";"88020102000110";"DIGICON S/A CONTROLE ELET.PARA MECAN.";"CON:16/2013";"MAQUINAS E EQUIPAMENTOS";"1588";"17.824,14";"0,00";"17.824,14"
"EPTC";"07/06/2017";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:19/2015";"SERVICOS DE INFORMATICA";"25";"2.731,30";"222,58";"2.508,72"
