"Entidade";"Data Pagto";"Tipo Pessoa";"CPF/CNPJ";"Nome Favorecido";"Processo";"Descrição da Despesa";"NF/Documento";"Valor Bruto(em R$)";"Valor Retido(em R$)";"Valor Líquido(em R$)"
"EPTC";"12/05/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000004361";"208,91";"0,00";"208,91"
"EPTC";"12/05/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000004362";"417,79";"0,00";"417,79"
"EPTC";"12/05/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000004363";"104,50";"0,00";"104,50"
"EPTC";"12/05/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000004364";"195,21";"0,00";"195,21"
"EPTC";"12/05/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000004365";"810,60";"0,00";"810,60"
"EPTC";"12/05/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000004366";"93,24";"0,00";"93,24"
"EPTC";"12/05/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000004368";"384,27";"0,00";"384,27"
"EPTC";"12/05/2014";"CNPJ";"8829940000108";"GABRIELA TORRES RAUBER";"O.C:00017530";"MATERIAL DE LIMPEZA";"000004304";"660,20";"0,00";"660,20"
"EPTC";"12/05/2014";"CNPJ";"90180605000102";"GENTE SEGURADORA S.A";"CON:000024/2013";"SEGURO DE VIDA";"000383930";"7.082,67";"0,00";"7.082,67"
"EPTC";"13/05/2014";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000416710";"1.087,80";"0,00";"1.087,80"
"EPTC";"13/05/2014";"CNPJ";"17815125000172";"M.G.I. DECHECHI COM. ATAC. DE BRINDES";"O.C:00017509";"EVENTOS EPTC";"000001966";"1.120,00";"0,00";"1.120,00"
"EPTC";"14/05/2014";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:000028/2010";"EQUIPAMENTOS DE INFORMATICA";"000005562";"49.520,20";"0,00";"49.520,20"
"EPTC";"14/05/2014";"CNPJ";"10979889000154";"COMERCIAL A.L.D. LTDA";"O.C:00017532";"OUTRAS DESPESAS";"000002841";"1.610,00";"0,00";"1.610,00"
"EPTC";"14/05/2014";"CNPJ";"2279038000170";"TINTAS BARUFFALDI LTDA";"O.C:00017504";"MATERIAL DE SINALIZACAO VIARIA";"000026068";"1.636,50";"0,00";"1.636,50"
"EPTC";"14/05/2014";"CNPJ";"68779404000169";"MOBICOM TELECOMUNICACAO LTDA";"CON:000015/2011";"SERVICOS MANUTENCAO REDE/MICRO";"000005610";"14.972,72";"748,63";"14.224,09"
"EPTC";"14/05/2014";"CNPJ";"68779404000169";"MOBICOM TELECOMUNICACAO LTDA";"CON:000015/2011";"SERVICOS MANUTENCAO REDE/MICRO";"000015110";"10.663,36";"0,00";"10.663,36"
"EPTC";"14/05/2014";"CNPJ";"8606524000132";"PROTEPAR AR CONDICIONADO LTDA";"CON:000017/2012";"MANUTENCAO E CONSERVACAO";"000000798";"10.811,89";"540,59";"10.271,30"
"EPTC";"15/05/2014";"CNPJ";"211131000118";"WORLD CENTER COM. IMP. E EXP. LTDA";"O.C:00017507";"MATERIAL DE SINALIZACAO VIARIA";"000004368";"15.840,00";"0,00";"15.840,00"
"EPTC";"15/05/2014";"CNPJ";"16864240000174";"JCV COMERCIAL E DISTRIBUIDORA LTDA";"O.C:00017517";"MATERIAL DE SINALIZACAO VIARIA";"000000259";"21.588,00";"0,00";"21.588,00"
"EPTC";"15/05/2014";"CNPJ";"4376556000138";"PLAVITEC IND E COM DE ADESIVOS LTDA";"O.C:00017555";"MATERIAL DE SINALIZACAO VIARIA";"000025857";"28.064,25";"0,00";"28.064,25"
"EPTC";"15/05/2014";"CNPJ";"2942179000121";"MATIZ IND DE PLACAS DE SINALIZACAO LTDA";"O.C:00017511";"MATERIAL DE SINALIZACAO VIARIA";"000000569";"3.681,48";"0,00";"3.681,48"
"EPTC";"15/05/2014";"CNPJ";"3780326000177";"MULTIFASE COML. TECNICA LTDA";"O.C:00017533";"MANUTENCAO E CONSERVACAO";"000007882";"490,20";"0,00";"490,20"
"EPTC";"15/05/2014";"CNPJ";"3780326000177";"MULTIFASE COML. TECNICA LTDA";"O.C:00017497";"MANUTENCAO E CONSERVACAO";"000007883";"14.419,70";"0,00";"14.419,70"
"EPTC";"15/05/2014";"CNPJ";"93019537000184";"MARTINS + ANDRADE COMUNICACAO";"CON:000030/2011";"PROPAGANDA E PUBLICIDADE";"000095532";"4.258,30";"0,00";"4.258,30"
"EPTC";"15/05/2014";"CNPJ";"12270664000150";"DIONER DA SILVA MELO";"O.C:00017518";"MATERIAL DE SINALIZACAO VIARIA";"000000068";"12.940,95";"0,00";"12.940,95"
"EPTC";"15/05/2014";"CNPJ";"12270664000150";"DIONER DA SILVA MELO";"O.C:00017550";"MATERIAL DE SINALIZACAO VIARIA";"000000069";"63.477,64";"0,00";"63.477,64"
"EPTC";"15/05/2014";"CNPJ";"5151039000123";"L R COMERCIAL ROSSO LTDA.";"O.C:00017524";"MATERIAL DE SINALIZACAO VIARIA";"000000045";"2.797,00";"0,00";"2.797,00"
"EPTC";"15/05/2014";"CNPJ";"2279038000170";"TINTAS BARUFFALDI LTDA";"O.C:00017521";"MATERIAL DE SINALIZACAO VIARIA";"000026095";"3.445,00";"0,00";"3.445,00"
"EPTC";"15/05/2014";"CNPJ";"562049000138";"NOELI PATULSKI - EIRELI";"O.C:00017519";"MATERIAL DE SINALIZACAO VIARIA";"000000749";"427,50";"0,00";"427,50"
"EPTC";"15/05/2014";"CNPJ";"8846833000180";"PRICILA RUANA DE SOUZA & CIA LTDA";"O.C:00017552";"MATERIAL DE SINALIZACAO VIARIA";"000000524";"800,00";"0,00";"800,00"
"EPTC";"15/05/2014";"CNPJ";"92817709000100";"CB COMERCIAL DE BATERIAS LTDA.";"O.C:00017514";"MATERIAL DE SINALIZACAO VIARIA";"000000974";"48.725,00";"0,00";"48.725,00"
"EPTC";"15/05/2014";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:000010/2010";"SERVICOS DE INFORMATICA";"000001788";"4.496,50";"366,45";"4.130,05"
"EPTC";"15/05/2014";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:000019/2013";"SERVICOS DE INFORMATICA";"000001789";"5.550,00";"452,32";"5.097,68"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001645";"34,00";"0,00";"34,00"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001646";"271,68";"0,00";"271,68"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001647";"112,41";"0,00";"112,41"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001648";"2.563,25";"0,00";"2.563,25"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001649";"679,16";"0,00";"679,16"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001650";"271,68";"0,00";"271,68"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001651";"271,68";"0,00";"271,68"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001652";"112,41";"0,00";"112,41"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001653";"112,41";"0,00";"112,41"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001654";"409,52";"0,00";"409,52"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001655";"7,00";"0,00";"7,00"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001656";"112,41";"0,00";"112,41"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001657";"1.460,45";"0,00";"1.460,45"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001658";"59,36";"0,00";"59,36"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001659";"1.081,70";"0,00";"1.081,70"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001660";"216,93";"0,00";"216,93"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001661";"112,41";"0,00";"112,41"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001662";"3.483,56";"0,00";"3.483,56"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001663";"5.163,91";"0,00";"5.163,91"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001664";"4.151,34";"0,00";"4.151,34"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001665";"1.570,34";"0,00";"1.570,34"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001666";"3.017,05";"0,00";"3.017,05"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004775";"9,29";"0,46";"8,83"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004776";"6,19";"0,30";"5,89"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004777";"474,44";"23,72";"450,72"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004778";"160,31";"8,01";"152,30"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004779";"9,29";"0,46";"8,83"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004780";"9,29";"0,46";"8,83"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004781";"6,19";"0,30";"5,89"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004782";"6,19";"0,30";"5,89"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004783";"97,74";"4,88";"92,86"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004784";"1,55";"0,07";"1,48"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004785";"6,19";"0,30";"5,89"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004786";"67,38";"3,36";"64,02"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004787";"204,64";"10,23";"194,41"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004788";"12,38";"0,61";"11,77"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004789";"3,10";"0,15";"2,95"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004790";"6,19";"0,30";"5,89"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004791";"792,87";"39,64";"753,23"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004792";"938,48";"46,92";"891,56"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004793";"775,53";"38,77";"736,76"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004794";"718,00";"35,90";"682,10"
"EPTC";"15/05/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000004795";"252,38";"12,61";"239,77"
"EPTC";"15/05/2014";"CNPJ";"40432544000147";"CLARO S.A";"CON:000013/2010";"TELEFONE";"015052014";"5.639,67";"0,00";"5.639,67"
"EPTC";"15/05/2014";"CNPJ";"11388781000150";"METALETO DIST. PROD. SIDERG. LTDA";"O.C:00017513";"MATERIAL DE SINALIZACAO VIARIA";"000001281";"29.963,21";"0,00";"29.963,21"
"EPTC";"15/05/2014";"CNPJ";"87096616000196";"UNIMED PORTO ALEGRE SOCIEDADE COOPERATIV";"CON:000023/2013";"PLANO DE SAUDE";"000003223";"547.333,67";"0,00";"547.333,67"
"EPTC";"16/05/2014";"CNPJ";"87550026000191";"GAMA MOVEIS P/ESCRIT. LTDA.";"O.C:00017462";"MOVEIS E UTENSILIOS";"000001438";"1.937,00";"0,00";"1.937,00"
"EPTC";"16/05/2014";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:000010/2011";"PROCEMPA";"000100553";"102.730,00";"0,00";"102.730,00"
"EPTC";"16/05/2014";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:000024/2010";"MANUTENCAO E CONSERVACAO";"000004065";"1.182,69";"59,13";"1.123,56"
"EPTC";"16/05/2014";"CNPJ";"5454564000118";"ABCARD COM. E SERV. GRAFICOS E AUTOM LTA";"CON:000039/2010";"MATERIAL DE CONSUMO";"004931405";"292,95";"0,00";"292,95"
"EPTC";"16/05/2014";"CNPJ";"15338041000160";"TRANSJULIO TRANSPORTES E TURISMO LTDA-ME";"CON:000023/2012";"LOCACAO DE VEICULOS";"000000051";"2.880,75";"57,61";"2.823,14"
"EPTC";"16/05/2014";"CNPJ";"10233938000105";"PANDA TRABALHO EM ALTURA LTDA";"CON:000013/2013";"MANUTENCAO E CONSERVACAO";"000000149";"38.856,44";"5.917,82";"32.938,62"
"EPTC";"16/05/2014";"CNPJ";"10233938000105";"PANDA TRABALHO EM ALTURA LTDA";"CON:000013/2013";"MANUTENCAO E CONSERVACAO";"000000150";"153.936,85";"23.444,57";"130.492,28"
"EPTC";"16/05/2014";"CNPJ";"8248067000151";"ODETE L. B. BEZ";"O.C:00017534";"MATERIAL ELETRICO";"000011018";"2.280,00";"0,00";"2.280,00"
"EPTC";"16/05/2014";"CNPJ";"89024624000152";"COMERCIAL DE AREIA VENCEDORA LTDA";"O.C:00017540";"MANUTENCAO E CONSERVACAO";"000016567";"416,00";"0,00";"416,00"
"EPTC";"16/05/2014";"CNPJ";"8517489000185";"TRTW INFORMATICA LTDA";"CON:000009/2009";"SERVICOS MANUTENCAO REDE/MICRO";"000000317";"840,90";"29,42";"811,48"
"EPTC";"16/05/2014";"CNPJ";"14311647000149";"BASTOS E JUNG COM DE GENEROS ALIM. LTD";"O.C:00017564";"MATERIAL DE CONSUMO";"000011799";"680,13";"0,00";"680,13"
"EPTC";"19/05/2014";"CNPJ";"73675332000140";"RUA SISTEMA AUTOMATIZADOS LTDA";"CON:000014/2012";"MATERIAL DE EXPEDIENTE";"000001453";"2.388,76";"83,60";"2.305,16"
"EPTC";"19/05/2014";"CNPJ";"2726274000198";"ALCEU CARLESSO ME";"CON:000003/2014";"MANUTENCAO E CONSERVACAO";"000010868";"2.130,98";"59,45";"2.071,53"
"EPTC";"19/05/2014";"CNPJ";"93315190000117";"ELISEU KOPP E CIA LTDA";"CON:000020/2011";"LOCACAO DE EQUIPAMENTOS";"000001843";"107.084,54";"5.354,22";"101.730,32"
"EPTC";"19/05/2014";"CNPJ";"93315190000117";"ELISEU KOPP E CIA LTDA";"CON:000027/2010";"LOCACAO DE EQUIPAMENTOS";"000001844";"243.011,13";"12.150,55";"230.860,58"
"EPTC";"19/05/2014";"CNPJ";"3246317000109";"IDEAL WORK UNIFORMES E EPIS LTDA";"O.C:00017458";"UNIFORMES";"000207008";"7.022,40";"0,00";"7.022,40"
"EPTC";"19/05/2014";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:000008/2012";"SERVICOS DE INFORMATICA";"000230551";"337,77";"0,00";"337,77"
"EPTC";"19/05/2014";"CNPJ";"9058713000180";"FRANCILEI LUIS RAIMONDI";"O.C:00017536";"MATERIAL DE LIMPEZA";"000007150";"423,20";"0,00";"423,20"
"EPTC";"19/05/2014";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:000014/2011";"SERVICOS DE INFORMATICA";"000047689";"275,59";"0,00";"275,59"
"EPTC";"19/05/2014";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:000014/2011";"SERVICOS DE INFORMATICA";"000229726";"14.792,80";"0,00";"14.792,80"
"EPTC";"20/05/2014";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:000010/2011";"PROCEMPA";"000493388";"85.690,68";"0,00";"85.690,68"
"EPTC";"20/05/2014";"CNPJ";"1808151000133";"HORA PARK SIST. EST. ROTATIVO LTDA";"CON:000026/2013";"MANUTENCAO E CONSERVACAO";"000000283";"81.324,14";"0,00";"81.324,14"
"EPTC";"21/05/2014";"CNPJ";"15616221000166";"DENIZIO PIRES CORREA";"CON:000019/2012";"OUTROS SERVICOS PRESTADOS PJ";"000000028";"18.108,13";"362,16";"17.745,97"
"EPTC";"21/05/2014";"CNPJ";"92817709000100";"CB COMERCIAL DE BATERIAS LTDA.";"O.C:00017514";"MATERIAL DE SINALIZACAO VIARIA";"000000976";"30.600,00";"0,00";"30.600,00"
"EPTC";"22/05/2014";"CNPJ";"93439313000121";"GRAFICA R.J.R. LTDA.";"O.C:00017565";"IMPRESSOS";"000023381";"1.200,00";"60,00";"1.140,00"
"EPTC";"22/05/2014";"CNPJ";"3780326000177";"MULTIFASE COML. TECNICA LTDA";"O.C:00017533";"MANUTENCAO E CONSERVACAO";"000007897";"1.007,40";"0,00";"1.007,40"
"EPTC";"22/05/2014";"CNPJ";"3780326000177";"MULTIFASE COML. TECNICA LTDA";"O.C:00017516";"MANUTENCAO E CONSERVACAO";"000007901";"1.397,00";"0,00";"1.397,00"
"EPTC";"22/05/2014";"CNPJ";"83413591000318";"DICAPEL PAPEIS E EMBALAGENS LTDA";"O.C:00017539";"MATERIAL DE CONSUMO";"000063459";"2.986,50";"0,00";"2.986,50"
"EPTC";"22/05/2014";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000667525";"867,30";"0,00";"867,30"
"EPTC";"22/05/2014";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000667527";"191,10";"0,00";"191,10"
"EPTC";"22/05/2014";"CNPJ";"2257655000175";"FAPES";"O.C:00017542";"CURSOS/TREINAMENTOS";"000000013";"1.200,00";"0,00";"1.200,00"
"EPTC";"22/05/2014";"CNPJ";"4563189000181";"SHOPPING DOS VIDROS LTDA";"O.C:00017571";"MATERIAL PERMANENTE";"000001150";"385,00";"0,00";"385,00"
"EPTC";"22/05/2014";"CNPJ";"73993362000102";"BARONESA LTDA.";"O.C:00017548";"MATERIAL DE EXPEDIENTE";"000005330";"792,60";"0,00";"792,60"
"EPTC";"22/05/2014";"CNPJ";"88664000154";"DZL DISTRIBUIDORA ZANATA LTDA.";"O.C:00017526";"MATERIAL DE LIMPEZA";"000015894";"9.847,34";"0,00";"9.847,34"
"EPTC";"22/05/2014";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:00017527";"MATERIAL DE LIMPEZA";"000008611";"2.320,40";"0,00";"2.320,40"
"EPTC";"22/05/2014";"CNPJ";"10925677000194";"JP CAVEDON SOARES";"O.C:00017531";"MATERIAL DE CONSUMO";"000008298";"179,40";"0,00";"179,40"
"EPTC";"22/05/2014";"CNPJ";"10925677000194";"JP CAVEDON SOARES";"O.C:00017470";"MATERIAL DE CONSUMO";"000008299";"70,20";"0,00";"70,20"
"EPTC";"23/05/2014";"CNPJ";"211131000118";"WORLD CENTER COM. IMP. E EXP. LTDA";"O.C:00017554";"MATERIAL DE SINALIZACAO VIARIA";"000004383";"15.840,00";"0,00";"15.840,00"
"EPTC";"23/05/2014";"CNPJ";"16864240000174";"JCV COMERCIAL E DISTRIBUIDORA LTDA";"O.C:00017561";"MATERIAL DE SINALIZACAO VIARIA";"000000262";"26.985,00";"0,00";"26.985,00"
"EPTC";"23/05/2014";"CNPJ";"14470047000123";"ALEXANDRE DE S.BRUM VIDROS";"O.C:00017589";"MANUTENCAO E CONSERVACAO";"000000197";"135,00";"6,75";"128,25"
"EPTC";"23/05/2014";"CNPJ";"92817709000100";"CB COMERCIAL DE BATERIAS LTDA.";"O.C:00017514";"MATERIAL DE SINALIZACAO VIARIA";"000000980";"65.280,00";"0,00";"65.280,00"
"EPTC";"23/05/2014";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"CON:000007/2010";"MATERIAL DE SINALIZACAO VIARIA";"000000598";"174,22";"8,71";"165,51"
"EPTC";"23/05/2014";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"CON:000007/2010";"MATERIAL DE SINALIZACAO VIARIA";"000000599";"174,22";"8,71";"165,51"
"EPTC";"23/05/2014";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"CON:000007/2010";"MATERIAL DE SINALIZACAO VIARIA";"000001240";"1.270,90";"0,00";"1.270,90"
"EPTC";"23/05/2014";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"CON:000007/2010";"MATERIAL DE SINALIZACAO VIARIA";"000001241";"1.943,08";"0,00";"1.943,08"
"EPTC";"23/05/2014";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"CON:000007/2010";"MATERIAL DE SINALIZACAO VIARIA";"000001242";"693,97";"0,00";"693,97"
"EPTC";"23/05/2014";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"CON:000007/2010";"MATERIAL DE SINALIZACAO VIARIA";"000001243";"479,46";"0,00";"479,46"
"EPTC";"23/05/2014";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"CON:000007/2010";"MATERIAL DE SINALIZACAO VIARIA";"000001244";"97,13";"0,00";"97,13"
"EPTC";"23/05/2014";"CNPJ";"88664000154";"DZL DISTRIBUIDORA ZANATA LTDA.";"O.C:00017526";"MATERIAL DE LIMPEZA";"000015912";"699,84";"0,00";"699,84"
"EPTC";"23/05/2014";"CNPJ";"34028316002661";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRA";"CON:000010/2012";"CORREIOS, CONDUCAO, MALOTE";"000225001";"5.239,40";"0,00";"5.239,40"
"EPTC";"23/05/2014";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:00017527";"MATERIAL DE LIMPEZA";"000008620";"1.450,00";"0,00";"1.450,00"
"EPTC";"23/05/2014";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:00017527";"MATERIAL DE LIMPEZA";"000008621";"665,70";"0,00";"665,70"
"EPTC";"23/05/2014";"CNPJ";"11388781000150";"METALETO DIST. PROD. SIDERG. LTDA";"O.C:00017443";"MATERIAL DE SINALIZACAO VIARIA";"000001283";"19.479,00";"0,00";"19.479,00"
"EPTC";"23/05/2014";"CNPJ";"11388781000150";"METALETO DIST. PROD. SIDERG. LTDA";"O.C:00017513";"MATERIAL DE SINALIZACAO VIARIA";"000001284";"55.269,36";"0,00";"55.269,36"
